sku,eancode
246370,4015082548544
246371,4015082548551
246372,4015082548568
246373,4015082548575
246374,4015082637804
246375,4015082548582
246376,4015082548599
246377,4015082548605
246378,4015082548612
246379,4015082548629
246380,4015082548636
246381,4015082548643
246382,4015082548650
246383,4015082548667
246384,4015082548674
246385,4015082548681
246386,4015082548698
246387,4015082588441
246388,4015082588410
246389,4015082588502
246390,4015082588472
246391,4015082548704
246392,4015082548711
246393,4015081089642
246394,4015082548728
246395,4015082548735
246396,4015082548742
246397,4015082548759
246398,4015082637811
246399,4015082548766
246400,4015082548773
246401,4015082548780
246402,4015082548797
246403,4015082637828
246404,4015082548803
246405,4015082548810
246406,4015082548827
246407,4015082548834
246408,4015082637835
246409,4015082548841
246410,4015082548858
246411,4015082548865
246412,4015082548872
246413,4015082588458
246414,4015082588427
246415,4015082588519
246416,4015082588489
246417,4015082548889
246418,4015082548896
246419,4015082548902
246420,4015082548919
246421,4015082548926
246422,4015082548933
246423,4015082548940
246424,4015082548957
246425,4015082548964
246426,4015082548971
246427,4015082548988
246428,4015082548995
246429,4015082549008
246430,4015082549015
246431,4015082549022
246432,4015082549039
246433,4015082588564
246434,4015082588533
246435,4015082588625
246436,4015082588595
246437,4015081089659
246438,4015082549046
246439,4015082549053
246440,4015082549060
246441,4015082549077
246442,4015082549084
246443,4015082549091
246444,4015082549107
246445,4015082549114
246446,4015082549121
246447,4015082549138
246448,4015082549145
246449,4015082549152
246450,4015082637842
246451,4015082588465
246452,4015082588434
246453,4015082588526
246454,4015082588496
246455,4015082690144
246456,4015082549169
246457,4015082549176
246458,4015082549183
246459,4015082549190
246460,4015082549206
246461,4015082549213
246462,4015082549220
246463,4015082549237
246464,4015082549244
246465,4015082549251
246466,4015082549268
246467,4015082549275
246468,4015082549282
246469,4015082549299
246470,4015082549305
246471,4015082549312
246472,4015082588571
246473,4015082588540
246474,4015082588632
246475,4015082588601
246476,4015082858100
246477,4015082549329
246478,4015082549336
246479,4015082549343
246480,4015082549350
246481,4015082549367
246482,4015082549374
246483,4015082549381
246484,4015082549398
246485,4015082549404
246486,4015082549411
246487,4015082549428
246488,4015082549435
246489,4015082588588
246490,4015082588557
246491,4015082588649
246492,4015082588618
246493,4015082858117
246495,4015082549442
246496,4015082549459
246497,4015082549466
246498,4015082549473
246508,4015081058532
246509,4015082590178
246510,4015082590161
246511,4015082549565
246512,4015082549572
246513,4015082588779
246514,4015082549589
246515,4015082590406
246516,4015082549596
246517,4015082549602
246518,4015082549619
246519,4015082549626
246520,4015082549633
246521,4015082851347
246522,4015082851408
246523,4015082851460
246524,4015082851323
246525,4015082851385
246526,4015082851446
246527,4015082851330
246528,4015082851392
246529,4015082851453
246530,4015082851378
246531,4015082851439
246532,4015082851491
246533,4015082851354
246534,4015082851415
246535,4015082851477
246536,4015082851361
246537,4015082851422
246538,4015082851484
246539,4015082590123
246540,4015082590154
246541,4015082590116
246542,4015082549640
246543,4015082549657
246544,4015082549664
246545,4015082588694
246546,4015082588755
246547,4015082588687
246548,4015082590376
246549,4015082590390
246550,4015082590369
246551,4015082549671
246552,4015082549688
246553,4015082549695
246554,4015082549701
246555,4015082549718
246556,4015082549725
246557,4015082549732
246561,4015082549770
246562,4015082549787
246563,4015082549794
246564,4015082549800
246565,4015082549817
246566,4015082549824
246567,4015082549831
246568,4015082588724
246569,4015082588717
246570,4015082549848
246571,4015082549855
246572,4015082549862
246573,4015082549879
246574,4015082590147
246575,4015082590130
246576,4015082549886
246577,4015082588700
246578,4015082549893
246579,4015082549909
246580,4015082590383
246581,4015082549916
246582,4015082549923
246583,4015082638092
246584,4015082638108
246585,4015081119776
246586,4015082549930
246587,4015082549947
246588,4015082588748
246589,4015082588731
246590,4015082549954
246591,4015082549961
246592,4015082549978
246593,4015082549985
246595,4015082851224
246599,4015082550035
246600,4015082850470
246601,4015082590697
246603,4015082590680
246604,4015082590703
246608,4015082590710
246610,4015082590727
246611,4015082550097
246613,4015082550110
246614,4015082550127
246615,4015082550134
246616,4015082550141
246617,4015082550158
246618,4015082550165
246619,4015082550172
246620,4015082550189
246621,4015082550196
246622,4015082550202
246623,4015082550219
246624,4015082550226
246625,4015082550233
246626,4015081058501
246627,4015082550240
246628,4015082370084
246629,4015082370091
246630,4015082550257
246631,4015082550264
246632,4015082851309
246633,4015082851316
246634,4015082550271
246635,4015082550288
246636,4015082550295
246637,4015082550301
246638,4015082550318
246639,4015082550325
246640,4015082550332
246641,4015082550349
246642,4015082550356
246643,4015082550363
246644,4015082550370
246645,4015082550387
246646,4015082550394
246647,4015082550400
246648,4015082550417
246649,4015082550424
246650,4015081071654
246651,4015081071661
246652,4015082550431
246653,4015082550448
246654,4015082550455
246655,4015082550462
246656,4015082590260
246657,4015082590338
246658,4015082589066
246659,4015082589639
246660,4015082550479
246661,4015082550486
246662,4015082550493
246663,4015082589127
246664,4015082589691
246665,4015082588861
246666,4015082588892
246667,4015082588922
246668,4015082590499
246669,4015082590543
246670,4015082589301
246671,4015082589875
246672,4015082550516
246673,4015082550523
246674,4015082550530
246675,4015082589431
246676,4015082590000
246677,4015082550547
246678,4015082550509
246679,4015082550554
246680,4015082550578
246681,4015082550585
246682,4015082550592
246683,4015082550608
246684,4015082550561
246685,4015082550615
246686,4015082550639
246687,4015082550646
246688,4015082550653
246689,4015082550660
246690,4015082550622
246691,4015082550677
246692,4015082550691
246693,4015082550707
246694,4015082550714
246695,4015082550721
246696,4015082550684
246697,4015082550738
246698,4015082550752
246699,4015082550769
246700,4015082550776
246701,4015082550783
246702,4015082550745
246703,4015082550790
246704,4015082550813
246705,4015082550820
246706,4015082550837
246707,4015082550844
246708,4015082550806
246709,4015082550851
246710,4015082550875
246711,4015082550882
246712,4015082550899
246713,4015082550905
246714,4015082550868
246715,4015082550912
246716,4015082590505
246717,4015082590550
246718,4015082589318
246719,4015082589882
246720,4015082550936
246721,4015082550943
246722,4015082550950
246723,4015082589448
246724,4015082590017
246725,4015082550967
246726,4015082550929
246727,4015082550974
246728,4015082590277
246729,4015082590345
246730,4015082589073
246731,4015082589646
246732,4015082550981
246733,4015082550998
246734,4015082551001
246735,4015082589134
246736,4015082589707
246737,4015082588878
246738,4015082551018
246739,4015082588939
246740,4015082551032
246741,4015082590567
246742,4015082589325
246743,4015082589899
246744,4015082551049
246745,4015082551056
246746,4015082551063
246747,4015082589455
246748,4015082590024
246749,4015082551070
246750,4015082551025
246751,4015082551087
246752,4015082551100
246753,4015082590574
246754,4015082589332
246755,4015082589905
246756,4015082551117
246757,4015082551124
246758,4015082551131
246759,4015082589462
246760,4015082590031
246761,4015082551148
246762,4015082551094
246763,4015082551155
246764,4015082590512
246765,4015082590581
246766,4015082589349
246767,4015082589912
246768,4015082551179
246769,4015082551186
246770,4015082551193
246771,4015082589479
246772,4015082590048
246773,4015082551209
246774,4015082551162
246775,4015082551216
246776,4015082551230
246777,4015082551247
246778,4015082551254
246779,4015082551261
246780,4015082551223
246781,4015082551278
246782,4015082551292
246783,4015082551308
246784,4015082551315
246785,4015082551322
246786,4015082551285
246787,4015082551339
246788,4015082551353
246789,4015082551360
246790,4015082551377
246791,4015082551384
246792,4015082551346
246793,4015082551391
246794,4015082551414
246795,4015082551421
246796,4015082551438
246797,4015082551445
246798,4015082551407
246799,4015082551452
246800,4015082551469
246801,4015082851231
246802,4015082551476
246803,4015082851248
246804,4015082590093
246805,4015082590086
246806,4015082590307
246807,4015082590291
246808,4015082588953
246809,4015082588946
246810,4015082589523
246811,4015082589516
246812,4015082551483
246813,4015082551490
246814,4015082551506
246815,4015082551513
246816,4015082551520
246817,4015082551537
246818,4015082589097
246819,4015082589080
246820,4015082589660
246821,4015082589653
246822,4015082588670
246823,4015082588663
246824,4015082588885
246825,4015082551544
246826,4015082588915
246827,4015082588908
246828,4015082590352
246829,4015082551551
246830,4015082590536
246831,4015082590529
246832,4015082589158
246833,4015082589141
246834,4015082589721
246835,4015082589714
246836,4015082551568
246837,4015082551575
246838,4015082551582
246839,4015082551599
246840,4015082551605
246841,4015082551612
246842,4015082589424
246843,4015082589417
246844,4015082589998
246845,4015082589981
246846,4015082551629
246847,4015082551636
246848,4015082551643
246849,4015082551650
246850,4015082551667
246851,4015082551674
246852,4015082589011
246853,4015082589035
246854,4015082589004
246855,4015082589585
246856,4015082589608
246857,4015082589578
246858,4015082551681
246859,4015082551698
246860,4015082551704
246861,4015082551711
246862,4015082551728
246863,4015082551735
246864,4015082551742
246865,4015082551759
246866,4015082551766
246867,4015082589219
246868,4015082589264
246869,4015082589202
246870,4015082589783
246871,4015082589837
246872,4015082589776
246873,4015082551773
246874,4015082551780
246875,4015082551797
246876,4015082551803
246877,4015082551810
246878,4015082551827
246879,4015082551834
246880,4015082551841
246881,4015082551858
246882,4015081058327
246883,4015081058334
246884,4015081058341
246885,4015081058440
246886,4015081058457
246887,4015081058464
246888,4015081058358
246889,4015081058365
246890,4015081058372
246891,4015081058471
246892,4015081058488
246893,4015081058495
246894,4015082589233
246895,4015082589271
246896,4015082589226
246897,4015082589806
246898,4015082589844
246899,4015082589790
246900,4015082551865
246901,4015082551872
246902,4015082551889
246903,4015082551896
246904,4015082551902
246905,4015082551919
246906,4015082551926
246907,4015082551933
246908,4015082551940
246912,4015082551971
246913,4015082551988
246914,4015082551995
246915,4015082552008
246916,4015082552015
246917,4015082552022
246918,4015082671549
246919,4015082851255
246920,4015082552039
246921,4015082552046
246922,4015082552053
246923,4015082552060
246924,4015081030118
246925,4015081030149
246926,4015081030095
246927,4015081030125
246928,4015081030101
246929,4015081030132
246930,4015082552077
246931,4015082552084
246932,4015082552091
246933,4015082552107
246934,4015082552114
246935,4015082552121
246936,4015081018659
246937,4015081018666
246938,4015082552138
246939,4015082552145
246942,4015081071678
246944,4015082552176
246946,4015082552183
246947,4015082552190
246948,4015082552206
246949,4015082552213
246951,4015082552220
246952,4015082552237
246953,4015082552244
246954,4015082552251
246955,4015082588991
246956,4015082589028
246957,4015082588984
246958,4015082589561
246959,4015082589592
246960,4015082589554
246961,4015082552268
246962,4015082552275
246963,4015082552282
246964,4015082552299
246965,4015082552305
246966,4015082552312
246967,4015082552329
246968,4015082552336
246969,4015082552343
246970,4015082589172
246971,4015082589240
246972,4015082589165
246973,4015082589745
246974,4015082589813
246975,4015082589738
246976,4015082552350
246977,4015082552367
246978,4015082552374
246979,4015082552381
246980,4015082552398
246981,4015082552404
246982,4015082552411
246983,4015082552428
246984,4015082552435
246985,4015081058266
246986,4015081058273
246987,4015081058280
246988,4015081058389
246989,4015081058396
